"","id","time","status","pub_cat","gender","age","geo","weight","q","response_time","region","state"
"1372",1550335418,"2020-07-02 02:00:00","Complete","News","Male","45-54","US-SOUTH-AL-Birmingham",0.8926676,"None of the above / Not working for pay",1964,"SOUTH","AL"
"1373",1550431058,"2020-07-02 14:00:00","Complete","News","Female","65+","US-WEST-CO-Denver",1.086997,"Used to commute, now work from home",17661,"WEST","CO"
"1374",1550536622,"2020-07-01 17:00:00","Complete","News","Female","18-24","US-SOUTH-AL-Birmingham",1.4512163,"I continue to commute to work",10214,"SOUTH","AL"
"1375",1550591600,"2020-06-30 12:00:00","Complete","News","Unknown","Unknown","US-MIDWEST-MI-Grand Rapids",0,"I continue to commute to work",28713,"MIDWEST","MI"
"1376",1550603292,"2020-07-01 23:00:00","Complete","News","Male","55-64","US-WEST-NM-Albuquerque",1.0627674,"Used to commute, now work from home",15009,"WEST","NM"
"1377",1550741483,"2020-07-03 17:00:00","Complete","News","Female","18-24","US-NORTHEAST-NJ",2.066536,"I continue to commute to work",14293,"NORTHEAST","NJ"
"1378",1550809519,"2020-06-30 03:00:00","Complete","News","Unknown","Unknown","US-MIDWEST-MN",0,"None of the above / Not working for pay",12283,"MIDWEST","MN"
"1379",1551275332,"2020-07-02 01:00:00","Complete","News","Male","25-34","US-NORTHEAST-CT",1.559569,"None of the above / Not working for pay",1656,"NORTHEAST","CT"
"1380",1552024182,"2020-07-02 22:00:00","Complete","News","Female","25-34","US-MIDWEST-MO-St. Louis",0.8088145,"I continue to commute to work",7498,"MIDWEST","MO"
"1381",1552614188,"2020-07-01 00:00:00","Complete","News","Female","55-64","US-MIDWEST-MN",0.6514031,"I continue to commute to work",10087,"MIDWEST","MN"
"1382",1553654753,"2020-07-01 00:00:00","Complete","News","Unknown","Unknown","US-NORTHEAST-MA",0,"Used to commute, now work from home",28185,"NORTHEAST","MA"
"1383",1554215765,"2020-07-02 15:00:00","Complete","News","Female","35-44","US-MIDWEST-MN-Minneapolis",0.6945346,"I continue to commute to work",28149,"MIDWEST","MN"
"1384",1554216033,"2020-07-02 03:00:00","Complete","News","Female","25-34","US-SOUTH-NC",1.1544455,"Used to commute, now work from home",4961,"SOUTH","NC"
"1385",155485337,"2020-07-03 02:00:00","Complete","News","Male","55-64","US-SOUTH-GA",0.882053,"I continue to commute to work",70221,"SOUTH","GA"
"1386",1554955864,"2020-07-02 10:00:00","Complete","News","Male","35-44","US-NORTHEAST-PA-Philadelphia",1.3392127,"I continue to commute to work",8726,"NORTHEAST","PA"
"1387",1554999226,"2020-07-02 01:00:00","Complete","News","Female","55-64","US-SOUTH-VA-Roanoke",0.9297674,"I continue to commute to work",18481,"SOUTH","VA"
"1388",1555469192,"2020-07-02 20:00:00","Complete","News","Female","55-64","US-SOUTH-TX",0.9297674,"None of the above / Not working for pay",5167,"SOUTH","TX"
"1389",1555591588,"2020-07-02 18:00:00","Complete","News","Male","25-34","US-WEST-OR-Eugene",1.3195848,"Used to commute, now work from home",19912,"WEST","OR"
"1390",1555682118,"2020-07-02 04:00:00","Complete","News","Female","25-34","US-WEST-CA-Sacramento",1.3909675,"Used to commute, now work from home",17269,"WEST","CA"
"1391",15563513,"2020-07-02 15:00:00","Complete","Other","Female","55-64","US-SOUTH-FL",0.9297674,"None of the above / Not working for pay",11886,"SOUTH","FL"
"1392",1557272046,"2020-07-03 18:00:00","Complete","News","Female","25-34","US-MIDWEST-MN",0.8088145,"None of the above / Not working for pay",9219,"MIDWEST","MN"
"1393",155736937,"2020-07-02 20:00:00","Complete","News","Male","25-34","US-SOUTH-TX",1.0952008,"Used to commute, now work from home",4020,"SOUTH","TX"
"1394",155764807,"2020-06-30 12:00:00","Complete","News","Female","55-64","US-WEST-NM",1.1202575,"None of the above / Not working for pay",12349,"WEST","NM"
"1395",1557998206,"2020-06-30 22:00:00","Complete","News","Female","25-34","US-SOUTH-NC-Raleigh",1.1544455,"I continue to commute to work",6749,"SOUTH","NC"
"1396",155907551,"2020-07-02 10:00:00","Complete","News","Male","25-34","US-SOUTH-NC",1.0952008,"I continue to commute to work",10975,"SOUTH","NC"
"1397",1559084088,"2020-06-30 00:00:00","Complete","News","Female","25-34","US-SOUTH-MD",1.1544455,"Used to work from home and still do",8563,"SOUTH","MD"
"1398",155932223,"2020-06-30 14:00:00","Complete","News","Male","45-54","US-WEST-NM-Albuquerque",1.0755567,"I continue to commute to work",7262,"WEST","NM"
"1399",155933648,"2020-07-01 14:00:00","Complete","News","Male","65+","US-SOUTH-TX",0.8558647,"None of the above / Not working for pay",73170,"SOUTH","TX"
"1400",1559878174,"2020-07-02 17:00:00","Complete","News","Female","25-34","US-MIDWEST-OH-Cincinnati",0.8088145,"I continue to commute to work",28197,"MIDWEST","OH"
"1401",1559964552,"2020-06-30 15:00:00","Complete","News","Unknown","Unknown","US-SOUTH-NC",0,"None of the above / Not working for pay",6257,"SOUTH","NC"
"1402",156011754,"2020-07-01 14:00:00","Complete","News","Male","65+","US-SOUTH-KY",0.8558647,"None of the above / Not working for pay",11766,"SOUTH","KY"
"1403",1560681780,"2020-07-01 03:00:00","Complete","News","Unknown","Unknown","US-SOUTH-MS-Jackson",0,"None of the above / Not working for pay",11116,"SOUTH","MS"
"1404",1560968984,"2020-07-01 15:00:00","Complete","News","Unknown","Unknown","US-NORTHEAST-PA",0,"None of the above / Not working for pay",8601,"NORTHEAST","PA"
"1405",1561787326,"2020-07-04 02:00:00","Complete","News","Female","18-24","US-NORTHEAST-NJ",2.066536,"I continue to commute to work",23770,"NORTHEAST","NJ"
"1406",1561798886,"2020-07-02 21:00:00","Complete","News","Male","35-44","US-MIDWEST-OH",0.658892,"Used to commute, now work from home",1772,"MIDWEST","OH"
"1407",1561865160,"2020-06-30 17:00:00","Complete","News","Female","55-64","US-WEST-UT",1.1202575,"Used to work from home and still do",23651,"WEST","UT"
"1408",1561878252,"2020-06-30 09:00:00","Complete","News","Female","45-54","US-WEST-WY",1.1337387,"I continue to commute to work",11689,"WEST","WY"
"1409",1562394611,"2020-06-30 12:00:00","Complete","News","Unknown","Unknown","US-WEST-CO",0,"Used to work from home and still do",9821,"WEST","CO"
"1410",1563762126,"2020-07-02 03:00:00","Complete","News","Male","25-34","US-SOUTH-VA",1.0952008,"Used to work from home, but now I commute",54020,"SOUTH","VA"
"1411",1564055240,"2020-06-30 18:00:00","Complete","News","Unknown","Unknown","US-SOUTH-GA",0,"I continue to commute to work",19769,"SOUTH","GA"
"1412",1564127984,"2020-07-02 04:00:00","Complete","News","Male","35-44","US-WEST-CA-San Jose",1.1331366,"I continue to commute to work",10536,"WEST","CA"
"1413",156483618,"2020-07-01 03:00:00","Complete","News","Male","25-34","US-WEST-UT",1.3195848,"None of the above / Not working for pay",6317,"WEST","UT"
"1414",1564940064,"2020-06-30 02:00:00","Complete","News","Male","25-34","US-MIDWEST-MI",0.7673072,"None of the above / Not working for pay",9278,"MIDWEST","MI"
"1415",156512188,"2020-07-01 20:00:00","Complete","News","Female","45-54","US-SOUTH-GA-Atlanta",0.9409563,"None of the above / Not working for pay",3452,"SOUTH","GA"
"1416",1565187257,"2020-07-01 23:00:00","Complete","News","Male","65+","US-SOUTH-OK-Tulsa",0.8558647,"None of the above / Not working for pay",14722,"SOUTH","OK"
"1417",1565247034,"2020-06-30 18:00:00","Complete","News","Female","Unknown","US-MIDWEST-IL",0,"I continue to commute to work",18720,"MIDWEST","IL"
"1418",1565880621,"2020-06-30 00:00:00","Complete","News","Unknown","Unknown","US-MIDWEST-MO-KCMO",0,"Used to commute, now work from home",15343,"MIDWEST","MO"
"1419",1566182915,"2020-07-01 18:00:00","Complete","News","Male","55-64","US-SOUTH-NC",0.882053,"None of the above / Not working for pay",16473,"SOUTH","NC"
"1420",1566212165,"2020-07-01 21:00:00","Complete","News","Female","45-54","US-SOUTH-SC",0.9409563,"I continue to commute to work",2439,"SOUTH","SC"
"1421",156621493,"2020-07-02 00:00:00","Complete","News","Female","65+","US-WEST-NM",1.086997,"None of the above / Not working for pay",10213,"WEST","NM"
"1422",1566428291,"2020-07-02 05:00:00","Complete","News","Male","65+","US-SOUTH-TX-Houston",0.8558647,"None of the above / Not working for pay",26095,"SOUTH","TX"
"1423",15666962,"2020-07-01 13:00:00","Complete","News","Male","55-64","US-SOUTH-AL-Florence",0.882053,"None of the above / Not working for pay",7641,"SOUTH","AL"
"1424",1567089324,"2020-06-30 00:00:00","Complete","News","Unknown","Unknown","US-WEST-AZ-Phoenix",0,"None of the above / Not working for pay",23901,"WEST","AZ"
"1425",1568087333,"2020-06-30 19:00:00","Complete","News","Male","45-54","US-SOUTH-DE",0.8926676,"Used to commute, now work from home",6236,"SOUTH","DE"
"1426",1568892738,"2020-07-02 07:00:00","Complete","News","Female","55-64","US-NORTHEAST-NY",1.3239914,"None of the above / Not working for pay",26027,"NORTHEAST","NY"
"1427",1569817749,"2020-07-01 20:00:00","Complete","News","Male","35-44","US-MIDWEST-IL",0.658892,"Used to commute, now work from home",14707,"MIDWEST","IL"
"1428",1569917890,"2020-06-30 03:00:00","Complete","News","Female","Unknown","US-MIDWEST-IL",0,"Used to work from home and still do",1708,"MIDWEST","IL"
"1429",1570393502,"2020-07-03 07:00:00","Complete","News","Female","65+","US-SOUTH-FL",0.9021625,"I continue to commute to work",17027,"SOUTH","FL"
"1430",1571194464,"2020-07-01 15:00:00","Complete","News","Male","55-64","US-WEST-ID-Boise",1.0627674,"Used to commute, now work from home",26501,"WEST","ID"
"1431",1571399587,"2020-07-02 15:00:00","Complete","News","Female","45-54","US-SOUTH-FL",0.9409563,"Used to commute, now work from home",29738,"SOUTH","FL"
"1432",1571593507,"2020-06-30 19:00:00","Complete","News","Unknown","Unknown","US-MIDWEST-IL",0,"None of the above / Not working for pay",2367,"MIDWEST","IL"
"1433",1572097688,"2020-07-01 22:00:00","Complete","News","Female","35-44","US-MIDWEST-MI",0.6945346,"None of the above / Not working for pay",24891,"MIDWEST","MI"
"1434",1573206593,"2020-07-01 18:00:00","Complete","News","Male","18-24","US-SOUTH-SC",1.3767417,"Used to commute, now work from home",8233,"SOUTH","SC"
"1435",1573315472,"2020-07-01 23:00:00","Complete","Other","Female","25-34","US-MIDWEST-NE-Omaha",0.8088145,"Used to commute, now work from home",15436,"MIDWEST","NE"
"1436",1573985372,"2020-06-30 23:00:00","Complete","News","Male","35-44","US-SOUTH-OK-Oklahoma City",0.9404565,"None of the above / Not working for pay",16199,"SOUTH","OK"
"1437",1574012140,"2020-07-02 21:00:00","Complete","News","Male","18-24","US-WEST-CA",1.6588076,"I continue to commute to work",14546,"WEST","CA"
"1438",1574559482,"2020-07-01 23:00:00","Complete","News","Male","55-64","US-WEST-MT",1.0627674,"None of the above / Not working for pay",6013,"WEST","MT"
"1439",1574795250,"2020-06-30 16:00:00","Complete","News","Unknown","Unknown","US-WEST-CO-Denver",0,"Used to work from home, but now I commute",1848,"WEST","CO"
"1440",1575485922,"2020-07-02 03:00:00","Complete","News","Female","55-64","US-SOUTH-AL",0.9297674,"None of the above / Not working for pay",2651,"SOUTH","AL"
"1441",1576011263,"2020-07-01 22:00:00","Complete","News","Female","25-34","US-NORTHEAST-NY",1.6439336,"I continue to commute to work",11874,"NORTHEAST","NY"
"1442",1576122110,"2020-07-01 19:00:00","Complete","News","Female","65+","US-NORTHEAST-NY-Auburn",1.284682,"None of the above / Not working for pay",6091,"NORTHEAST","NY"
"1443",157618735,"2020-06-30 15:00:00","Complete","News","Female","25-34","US-SOUTH-GA",1.1544455,"Used to commute, now work from home",15894,"SOUTH","GA"
"1444",1576357467,"2020-07-01 05:00:00","Complete","Arts & Entertainment","Female","55-64","US-SOUTH-OK-Oklahoma City",0.9297674,"Used to work from home and still do",23470,"SOUTH","OK"
"1445",1576379199,"2020-07-01 14:00:00","Complete","News","Unknown","Unknown","US-SOUTH-TN",0,"None of the above / Not working for pay",16107,"SOUTH","TN"
"1446",157644285,"2020-06-30 15:00:00","Complete","News","Unknown","Unknown","US-SOUTH-VA",0,"Used to work from home and still do",323580,"SOUTH","VA"
"1447",1576539140,"2020-07-02 23:00:00","Complete","News","Male","65+","US-WEST-CA",1.0312137,"Used to work from home and still do",19875,"WEST","CA"
"1448",1576861370,"2020-07-02 16:00:00","Complete","News","Male","25-34","US-SOUTH-MD",1.0952008,"Used to commute, now work from home",20178,"SOUTH","MD"
"1449",1577278834,"2020-06-30 19:00:00","Complete","News","Female","18-24","US-SOUTH-AL",1.4512163,"I continue to commute to work",44519,"SOUTH","AL"
"1450",1577361462,"2020-07-01 20:00:00","Complete","News","Female","35-44","US-SOUTH-VA",0.9913303,"None of the above / Not working for pay",10230,"SOUTH","VA"
"1451",1578303370,"2020-07-02 00:00:00","Complete","News","Female","55-64","US-MIDWEST-IN",0.6514031,"I continue to commute to work",16658,"MIDWEST","IN"
"1452",1579128511,"2020-07-01 20:00:00","Complete","News","Male","18-24","US-MIDWEST-MN-Minneapolis",0.9645572,"I continue to commute to work",54379,"MIDWEST","MN"
"1453",1580153744,"2020-07-02 12:00:00","Complete","News","Female","18-24","US-NORTHEAST-PA",2.066536,"None of the above / Not working for pay",2028,"NORTHEAST","PA"
"1454",1580561531,"2020-07-01 11:00:00","Complete","News","Female","55-64","US-MIDWEST-MO",0.6514031,"Used to work from home and still do",18217,"MIDWEST","MO"
"1455",158103809,"2020-07-01 17:00:00","Complete","News","Female","18-24","US-MIDWEST-WI",1.0167347,"None of the above / Not working for pay",3173,"MIDWEST","WI"
"1456",1581345453,"2020-06-29 22:00:00","Complete","News","Female","Unknown","US-MIDWEST-MO-University City",0,"Used to commute, now work from home",8669,"MIDWEST","MO"
"1457",1581421504,"2020-07-01 16:00:00","Complete","News","Unknown","Unknown","US-WEST-AZ-Tucson",0,"None of the above / Not working for pay",11776,"WEST","AZ"
"1458",1581844816,"2020-07-01 18:00:00","Complete","News","Female","25-34","US-SOUTH-OK-Oklahoma City",1.1544455,"Used to commute, now work from home",9559,"SOUTH","OK"
"1459",1581891917,"2020-06-30 19:00:00","Complete","News","Female","65+","US-MIDWEST-IA",0.6320629,"None of the above / Not working for pay",12677,"MIDWEST","IA"
"1460",1582338631,"2020-07-01 11:00:00","Complete","News","Unknown","Unknown","US-SOUTH-SC",0,"None of the above / Not working for pay",4761,"SOUTH","SC"
"1461",1582406907,"2020-07-01 04:00:00","Complete","News","Male","25-34","US-SOUTH-VA",1.0952008,"I continue to commute to work",6200,"SOUTH","VA"
"1462",1582540377,"2020-07-01 17:00:00","Complete","News","Male","25-34","US-MIDWEST-MO-Columbia",0.7673072,"I continue to commute to work",12319,"MIDWEST","MO"
"1463",1583041780,"2020-07-02 15:00:00","Complete","News","Male","45-54","US-WEST-CA-San Francisco",1.0755567,"Used to commute, now work from home",15249,"WEST","CA"
"1464",1583646200,"2020-07-01 19:00:00","Complete","News","Male","65+","US-NORTHEAST-MA",1.2187537,"I continue to commute to work",12738,"NORTHEAST","MA"
"1465",1583783600,"2020-07-01 17:00:00","Complete","News","Male","55-64","US-WEST-CO",1.0627674,"Used to commute, now work from home",47887,"WEST","CO"
"1466",1583884290,"2020-07-02 21:00:00","Complete","News","Female","45-54","US-SOUTH-KY",0.9409563,"None of the above / Not working for pay",8179,"SOUTH","KY"
"1467",1584322601,"2020-07-01 17:00:00","Complete","News","Female","25-34","US-SOUTH-VA",1.1544455,"Used to commute, now work from home",9118,"SOUTH","VA"
"1468",1584439265,"2020-07-01 16:00:00","Complete","News","Male","55-64","US-WEST-OR",1.0627674,"None of the above / Not working for pay",8841,"WEST","OR"
"1469",1584578611,"2020-06-30 03:00:00","Complete","News","Unknown","Unknown","US-MIDWEST-MI-Ann Arbor",0,"I continue to commute to work",23909,"MIDWEST","MI"
"1470",1584683744,"2020-07-01 05:00:00","Complete","News","Male","65+","US-SOUTH-OK",0.8558647,"Used to work from home and still do",27988,"SOUTH","OK"
"1471",1585030338,"2020-06-30 18:00:00","Complete","News","Male","35-44","US-SOUTH-TN-Nashville",0.9404565,"I continue to commute to work",14124,"SOUTH","TN"
"1472",1585382766,"2020-07-01 21:00:00","Complete","News","Female","65+","US-SOUTH-VA",0.9021625,"None of the above / Not working for pay",26781,"SOUTH","VA"
"1473",158540891,"2020-07-01 17:00:00","Complete","News","Female","65+","US-MIDWEST-OH",0.6320629,"I continue to commute to work",7615,"MIDWEST","OH"
"1474",1585488276,"2020-07-01 04:00:00","Complete","News","Unknown","Unknown","US-SOUTH-LA-New Orleans",0,"I continue to commute to work",37721,"SOUTH","LA"
"1475",1585991158,"2020-07-02 12:00:00","Complete","News","Male","65+","US-MIDWEST-MI",0.5996262,"I continue to commute to work",20474,"MIDWEST","MI"
"1476",1586037434,"2020-06-30 00:00:00","Complete","News","Male","65+","US-WEST-MT-Missoula",1.0312137,"I continue to commute to work",10092,"WEST","MT"
"1477",1586783691,"2020-06-30 18:00:00","Complete","News","Unknown","Unknown","US-MIDWEST-MO-O'Fallon",0,"Used to work from home and still do",7446,"MIDWEST","MO"
"1478",158793795,"2020-07-01 21:00:00","Complete","News","Female","18-24","US-NORTHEAST-NY-Auburn",2.066536,"None of the above / Not working for pay",9910,"NORTHEAST","NY"
"1479",1588339396,"2020-07-02 03:00:00","Complete","News","Female","65+","US-MIDWEST-MO",0.6320629,"None of the above / Not working for pay",19858,"MIDWEST","MO"
"1480",1588392336,"2020-06-30 12:00:00","Complete","News","Male","55-64","US-NORTHEAST-CT",1.2560459,"Used to work from home and still do",17951,"NORTHEAST","CT"
"1481",1588638222,"2020-07-01 20:00:00","Complete","News","Female","25-34","US-SOUTH-VA",1.1544455,"I continue to commute to work",166918,"SOUTH","VA"
"1482",1588660385,"2020-07-02 00:00:00","Complete","News","Male","35-44","US-WEST-CA",1.1331366,"Used to commute, now work from home",31458,"WEST","CA"
"1483",1588877128,"2020-07-02 00:00:00","Complete","News","Female","45-54","US-MIDWEST-IA-Council Bluffs",0.6592421,"None of the above / Not working for pay",9601,"MIDWEST","IA"
"1484",1589304255,"2020-07-02 20:00:00","Complete","News","Female","55-64","US-SOUTH-AL-Birmingham",0.9297674,"None of the above / Not working for pay",4415,"SOUTH","AL"
"1485",1589461767,"2020-07-01 15:00:00","Complete","News","Male","55-64","US-MIDWEST-IL",0.617974,"None of the above / Not working for pay",9252,"MIDWEST","IL"
"1486",1589593540,"2020-07-02 12:00:00","Complete","News","Female","18-24","US-SOUTH-DC-Washington",1.4512163,"None of the above / Not working for pay",9515,"SOUTH","DC"
"1487",1589630937,"2020-07-01 12:00:00","Complete","News","Male","45-54","US-SOUTH-VA",0.8926676,"None of the above / Not working for pay",33830,"SOUTH","VA"
"1488",159047602,"2020-07-02 02:00:00","Complete","News","Male","65+","US-MIDWEST-MO",0.5996262,"None of the above / Not working for pay",30193,"MIDWEST","MO"
"1489",1590553103,"2020-07-02 03:00:00","Complete","News","Male","25-34","US-SOUTH-GA-Conyers",1.0952008,"I have recently been furloughed or laid-off",15846,"SOUTH","GA"
"1490",1590559740,"2020-07-02 02:00:00","Complete","News","Male","35-44","US-NORTHEAST-CT",1.3392127,"Used to work from home and still do",17009,"NORTHEAST","CT"
"1491",1590844198,"2020-07-02 14:00:00","Complete","Other","Male","35-44","US-NORTHEAST-PA-Philadelphia",1.3392127,"I continue to commute to work",60120,"NORTHEAST","PA"
"1492",1591015247,"2020-07-02 02:00:00","Complete","News","Male","25-34","US-MIDWEST-WI",0.7673072,"None of the above / Not working for pay",39045,"MIDWEST","WI"
"1493",1591487159,"2020-07-02 20:00:00","Complete","News","Male","65+","US-WEST-CA",1.0312137,"I continue to commute to work",11917,"WEST","CA"
"1494",1592000809,"2020-07-02 01:00:00","Complete","Other","Female","65+","US-MIDWEST-IA",0.6320629,"None of the above / Not working for pay",8243,"MIDWEST","IA"
"1495",1592120925,"2020-07-01 17:00:00","Complete","News","Male","25-34","US-MIDWEST-WI-Milwaukee",0.7673072,"None of the above / Not working for pay",5450,"MIDWEST","WI"
"1496",1592518544,"2020-07-01 17:00:00","Complete","News","Male","35-44","US-SOUTH-OK-Tulsa",0.9404565,"Used to work from home and still do",17222,"SOUTH","OK"
"1497",1594061068,"2020-07-01 19:00:00","Complete","News","Female","65+","US-SOUTH-MS",0.9021625,"None of the above / Not working for pay",8286,"SOUTH","MS"
"1498",159407031,"2020-07-01 23:00:00","Complete","News","Female","65+","US-WEST-CA",1.086997,"I have recently been furloughed or laid-off",23172,"WEST","CA"
"1499",1594182524,"2020-07-01 20:00:00","Complete","News","Female","65+","US-SOUTH-NC-High Point",0.9021625,"I have recently been furloughed or laid-off",42197,"SOUTH","NC"
"1500",1594238569,"2020-07-01 23:00:00","Complete","News","Male","45-54","US-MIDWEST-NE",0.6254107,"None of the above / Not working for pay",27634,"MIDWEST","NE"
"1501",1594286195,"2020-07-01 14:00:00","Complete","Arts & Entertainment","Female","65+","US-SOUTH-NC",0.9021625,"None of the above / Not working for pay",20091,"SOUTH","NC"
"1502",1595560770,"2020-07-02 11:00:00","Complete","News","Female","25-34","US-MIDWEST-IL-Chicago",0.8088145,"Used to commute, now work from home",18618,"MIDWEST","IL"
"1503",1596061633,"2020-06-30 17:00:00","Complete","News","Unknown","Unknown","US-NORTHEAST-RI",0,"I continue to commute to work",16087,"NORTHEAST","RI"
"1504",1596284748,"2020-07-01 19:00:00","Complete","News","Female","45-54","US-WEST-UT-Salt Lake City",1.1337387,"Used to commute, now work from home",13035,"WEST","UT"
"1505",1596405537,"2020-06-30 15:00:00","Complete","News","Male","35-44","US-SOUTH-SC-Columbia",0.9404565,"None of the above / Not working for pay",15180,"SOUTH","SC"
"1506",1596733314,"2020-07-02 00:00:00","Complete","News","Unknown","Unknown","US-NORTHEAST-NJ",0,"Used to work from home and still do",6130,"NORTHEAST","NJ"
"1507",1597044635,"2020-06-30 01:00:00","Complete","News","Unknown","Unknown","US-MIDWEST-MO-O'Fallon",0,"Used to commute, now work from home",10021,"MIDWEST","MO"
"1508",1597426939,"2020-07-02 11:00:00","Complete","News","Male","65+","US-MIDWEST-KS",0.5996262,"None of the above / Not working for pay",10364,"MIDWEST","KS"
"1509",1598751166,"2020-06-30 12:00:00","Complete","News","Unknown","Unknown","US-MIDWEST-OH",0,"Used to commute, now work from home",13332,"MIDWEST","OH"
"1510",1599539764,"2020-07-02 12:00:00","Complete","News","Male","65+","US-SOUTH-GA-Atlanta",0.8558647,"I continue to commute to work",19535,"SOUTH","GA"
"1511",1599662537,"2020-06-30 02:00:00","Complete","News","Female","25-34","US-MIDWEST-SD",0.8088145,"Used to work from home, but now I commute",15631,"MIDWEST","SD"
"1512",1599694777,"2020-07-01 14:00:00","Complete","News","Female","55-64","US-SOUTH-TX",0.9297674,"None of the above / Not working for pay",8906,"SOUTH","TX"
"1513",1599723058,"2020-06-30 05:00:00","Complete","Reference","Unknown","Unknown","US-MIDWEST-OH",0,"I continue to commute to work",33955,"MIDWEST","OH"
"1514",1599767669,"2020-06-30 06:00:00","Complete","News","Male","55-64","US-MIDWEST-KS",0.617974,"I continue to commute to work",21755,"MIDWEST","KS"
"1515",1599781100,"2020-07-01 15:00:00","Complete","News","Female","18-24","US-MIDWEST-WI",1.0167347,"None of the above / Not working for pay",1730,"MIDWEST","WI"
"1516",1600017397,"2020-07-02 15:00:00","Complete","News","Male","35-44","US-SOUTH-VA-Arlington",0.9404565,"I have recently been furloughed or laid-off",15551,"SOUTH","VA"
"1517",1600023080,"2020-07-02 00:00:00","Complete","News","Male","18-24","US-MIDWEST-IN",0.9645572,"I continue to commute to work",3250,"MIDWEST","IN"
"1518",1601375481,"2020-07-01 17:00:00","Complete","News","Female","18-24","US-MIDWEST-WI-Milwaukee",1.0167347,"Used to commute, now work from home",108904,"MIDWEST","WI"
"1519",1602098939,"2020-07-02 01:00:00","Complete","News","Male","55-64","US-SOUTH-TX",0.882053,"None of the above / Not working for pay",28067,"SOUTH","TX"
"1520",160232933,"2020-07-01 13:00:00","Complete","News","Female","45-54","US-NORTHEAST-MA",1.3399244,"I have recently been furloughed or laid-off",20035,"NORTHEAST","MA"
"1521",1602447069,"2020-07-02 00:00:00","Complete","News","Female","45-54","US-SOUTH-OK-Tulsa",0.9409563,"None of the above / Not working for pay",1728,"SOUTH","OK"
"1522",1602951136,"2020-07-02 02:00:00","Complete","News","Male","18-24","US-SOUTH-VA",1.3767417,"None of the above / Not working for pay",8235,"SOUTH","VA"
"1523",160318953,"2020-07-02 12:00:00","Complete","News","Male","55-64","US-NORTHEAST-NY-New York",1.2560459,"None of the above / Not working for pay",8399,"NORTHEAST","NY"
"1524",1603213312,"2020-06-30 01:00:00","Complete","News","Female","45-54","US-WEST-UT",1.1337387,"Used to work from home and still do",8872,"WEST","UT"
"1525",1603276769,"2020-07-02 01:00:00","Complete","News","Female","55-64","US-WEST-NM",1.1202575,"Used to commute, now work from home",11390,"WEST","NM"
"1526",1603560148,"2020-06-29 22:00:00","Complete","News","Male","45-54","US-WEST-OR",1.0755567,"Used to commute, now work from home",22994,"WEST","OR"
"1527",1603681266,"2020-06-30 02:00:00","Complete","News","Female","55-64","US-SOUTH-MS-Vicksburg",0.9297674,"None of the above / Not working for pay",16319,"SOUTH","MS"
"1528",1603709463,"2020-07-02 15:00:00","Complete","Arts & Entertainment","Female","18-24","US-SOUTH-TX",1.4512163,"None of the above / Not working for pay",9229,"SOUTH","TX"
"1529",1604227664,"2020-07-01 17:00:00","Complete","News","Male","25-34","US-WEST-UT-Salt Lake City",1.3195848,"Used to commute, now work from home",12407,"WEST","UT"
"1530",160527502,"2020-07-02 15:00:00","Complete","News","Male","45-54","US-SOUTH-FL",0.8926676,"I continue to commute to work",30909,"SOUTH","FL"
"1531",160543196,"2020-07-01 20:00:00","Complete","News","Female","25-34","US-MIDWEST-MI",0.8088145,"None of the above / Not working for pay",8878,"MIDWEST","MI"
"1532",1606483471,"2020-07-02 23:00:00","Complete","News","Female","25-34","US-MIDWEST-MN",0.8088145,"I continue to commute to work",11440,"MIDWEST","MN"
"1533",160673270,"2020-07-02 21:00:00","Complete","News","Male","35-44","US-WEST-AZ",1.1331366,"I continue to commute to work",23387,"WEST","AZ"
"1534",1606788773,"2020-07-02 15:00:00","Complete","News","Female","55-64","US-NORTHEAST-NY-New York",1.3239914,"I continue to commute to work",26001,"NORTHEAST","NY"
"1535",1606804985,"2020-07-04 02:00:00","Complete","News","Female","55-64","US-WEST-CA-Alta Sierra",1.1202575,"Used to work from home and still do",31556,"WEST","CA"
"1536",1607568968,"2020-07-01 14:00:00","Complete","News","Female","18-24","US-SOUTH-AL-Auburn",1.4512163,"I continue to commute to work",14154,"SOUTH","AL"
"1537",1607995745,"2020-07-01 17:00:00","Complete","News","Male","45-54","US-MIDWEST-IL",0.6254107,"None of the above / Not working for pay",3753,"MIDWEST","IL"
"1538",1608239237,"2020-06-30 19:00:00","Complete","News","Female","35-44","US-SOUTH-NC-Greensboro",0.9913303,"Used to commute, now work from home",16138,"SOUTH","NC"
"1539",1608251315,"2020-06-30 21:00:00","Complete","News","Female","35-44","US-SOUTH-VA",0.9913303,"None of the above / Not working for pay",7096,"SOUTH","VA"
"1540",1608281265,"2020-06-30 16:00:00","Complete","News","Male","55-64","US-NORTHEAST-PA-Philadelphia",1.2560459,"None of the above / Not working for pay",6002,"NORTHEAST","PA"
"1541",160839051,"2020-07-02 00:00:00","Complete","News","Male","65+","US-SOUTH-NC",0.8558647,"None of the above / Not working for pay",38692,"SOUTH","NC"
"1542",160841826,"2020-07-02 22:00:00","Complete","News","Male","45-54","US-MIDWEST-MI",0.6254107,"I have recently been furloughed or laid-off",21624,"MIDWEST","MI"
"1543",1608450663,"2020-07-02 00:00:00","Complete","News","Male","55-64","US-MIDWEST-IA",0.617974,"None of the above / Not working for pay",82001,"MIDWEST","IA"
